"time","V","Vadj","D","rho","I","S","normPW"
"2010-09-02 22:10:00",6,5.87405670952287,191.5,1.12695897859344,0.143333333333333,0.409975268221751,19.2727272727273
"2010-09-02 22:20:00",5.6,5.48263323973888,188.4,1.12707017496017,0.05,0.459708574247672,14.8787878787879
"2010-09-02 22:30:00",5.2,5.09075453443178,189,1.12689614590438,0.0480769230769231,0.431551067214193,11.2484848484848
"2010-09-02 22:40:00",5.7,5.58015558924367,191.3,1.1268388513197,0.107017543859649,0.407084552920095,16.3272727272727
"2010-09-02 22:50:00",4.9,4.79901563100325,187,1.12827692836861,0.0653061224489796,0.443793297775924,9.96363636363636
"2010-09-02 23:00:00",5.2,5.09303682993364,184.6,1.12841246133624,0.0403846153846154,0.255310833622637,12.830303030303
"2010-09-02 23:20:00",7.3,7.15204897307211,187.4,1.12945858955337,0.0986301369863014,0.446497650906229,33.9333333333333
"2010-09-02 23:30:00",9.4,9.22346227088162,218.6,1.13460794448566,1.1563829787234,0.229432876470167,58.569696969697
"2010-09-02 23:40:00",8.3,8.18726040219927,211.2,1.15273369523753,0.771084337349398,0.275088970916609,62.1878787878788
"2010-09-02 23:50:00",7,6.90196165632381,217.3,1.15125349294071,0.0614285714285714,0.450529672490061,29.7575757575758
"2010-09-03 00:00:00",7.1,6.9912588624244,218.3,1.14667028059568,0.0366197183098592,0.364954876998888,32.2
"2010-09-03 00:10:00",6.5,6.39973484734828,221.1,1.14628689272504,0.109230769230769,0.347899954054654,25.0242424242424
"2010-09-03 00:20:00",6.2,6.10554301730889,213.5,1.14695207662942,0.0935483870967742,0.305463282061554,22.169696969697
"2010-09-03 00:30:00",6.1,6.00830520794186,215.4,1.14766174686049,0.30327868852459,0.452777310972136,22.7333333333333
"2010-09-03 00:40:00",4.9,4.82587177989635,215.8,1.14732524741081,0.26530612244898,0.564605846994716,11.3333333333333
"2010-09-03 00:50:00",5.1,5.02273758204314,212.6,1.14725085934923,0.0901960784313726,0.450974534135295,10.4727272727273
"2010-09-03 01:00:00",6.2,6.10790779342293,173.9,1.14828529245383,0.112903225806452,0.200062787004234,26.8060606060606
"2010-09-03 01:10:00",7.1,6.99560477921617,170.7,1.14880999482213,0.0788732394366197,0.267422779326897,35.4787878787879
"2010-09-03 01:20:00",6.5,6.40577034950174,166.1,1.14953309458652,0.0430769230769231,0.532826121504975,26.6121212121212
"2010-09-03 01:30:00",6.3,6.20888087387772,180,1.14965038191379,0.0714285714285714,0.393688492391112,25.9636363636364
"2010-09-03 01:40:00",8.2,8.08022641767228,197.8,1.14914938298865,0.0902439024390244,0.539639355661876,56
"2010-09-03 01:50:00",7.5,7.39026076821421,200.7,1.14906065105894,0.0453333333333333,0.529671730141231,41.430303030303
"2010-09-03 02:00:00",7,6.89961217886096,199.6,1.15007820816239,0.0571428571428571,0.477930490271351,30.7030303030303
"2010-09-03 02:10:00",8,7.88686474386152,196.9,1.15077567172651,0.08125,0.567279565392971,49.0484848484848
